SANGER_MODEL_ID,DRUG_NAME,auc_hat,tl_norm,tl_pc1,tl_pc2,model_name,tissue,cancer_type
SIDM00687,Gallibiscoquinazole,0.9791028499603271,3.194972038269043,-0.2644283175468445,0.5429473519325256,KATOIII,Stomach,Gastric Carcinoma
SIDM01031,Vismodegib,1.0128076076507568,3.354900598526001,-0.5520386695861816,0.6631871461868286,KYSE-150,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00920,Refametinib,0.9702698588371277,3.812937021255493,1.511328101158142,0.4374595880508423,CAMA-1,Breast,Breast Carcinoma
SIDM00126,WIKI4,0.926643967628479,3.1485393047332764,0.30614736676216125,0.31816819310188293,K2,Skin,Melanoma
SIDM00958,AZD8186,0.7331371903419495,2.7408840656280518,-0.36658528447151184,-0.25029975175857544,CML-T1,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00395,MK-1775,0.12618735432624817,3.2599833011627197,-1.1511002779006958,-1.3971692323684692,SIMA,Peripheral Nervous System,Neuroblastoma
SIDM00928,150412,0.8836755752563477,2.7997019290924072,0.0654330849647522,0.24861568212509155,CAL-85-1,Breast,Breast Carcinoma
SIDM00175,AGK2,0.9679468274116516,3.2263948917388916,-0.05961386486887932,0.573090672492981,CP50-MEL-B,Skin,Melanoma
SIDM00507,Refametinib,0.8995075225830078,3.357146978378296,1.0251699686050415,0.023135138675570488,COR-L321,Lung,Other Solid Cancers
SIDM00600,SGC0946,0.9885053634643555,3.2751047611236572,0.593305230140686,0.6357537508010864,IHH-4,Thyroid,Thyroid Gland Carcinoma
SIDM01102,Cyclophosphamide,1.0065159797668457,3.373835802078247,0.19459493458271027,0.7141666412353516,WIL2-NS,Haematopoietic and Lymphoid,Non-Cancerous
SIDM00607,Staurosporine,0.017036229372024536,3.5020592212677,1.6592782735824585,-1.6886171102523804,KNS-42,Central Nervous System,Glioblastoma
SIDM00482,ERK_2440,0.9666751623153687,3.554666519165039,1.4031856060028076,0.19385701417922974,RPMI-8866,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00844,Osimertinib,0.9954344034194946,3.388840436935425,0.0597621314227581,0.693142294883728,Raji,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00210,Ulixertinib,0.8323360681533813,2.8005025386810303,0.09748493134975433,0.007933184504508972,A2780,Ovary,Ovarian Carcinoma
SIDM01248,VX-11e,0.7867836952209473,2.6988258361816406,0.6216196417808533,-0.14769701659679413,CGTH-W-1,Thyroid,Thyroid Gland Carcinoma
SIDM01199,ML323,0.932978093624115,3.3709821701049805,0.8863735198974609,0.42027801275253296,SNU-423,Liver,Hepatocellular Carcinoma
SIDM00507,SB505124,0.8714743256568909,2.9872422218322754,-0.07487821578979492,0.021788546815514565,COR-L321,Lung,Other Solid Cancers
SIDM00555,Cytarabine,0.7720667123794556,2.739949941635132,-0.3080850839614868,-0.5530400276184082,KS-1,Central Nervous System,Glioblastoma
SIDM00502,GSK2801,0.9492473006248474,3.2807557582855225,-0.644421398639679,0.5482503771781921,A4-Fuk,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00791,YK-4-279,0.24956461787223816,3.7385969161987305,-1.70845365524292,-1.4256442785263062,K-562,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00703,Entinostat,0.5003448128700256,3.055116653442383,-0.8517550230026245,-0.8391714692115784,NCI-H2110,Lung,Non-Small Cell Lung Carcinoma
SIDM00847,CPI-637,1.0249863862991333,3.292623996734619,0.05931222066283226,0.430613249540329,RD,Soft Tissue,Rhabdomyosarcoma
SIDM00815,Gemcitabine,0.7435457706451416,3.3084139823913574,1.3467198610305786,-0.9204686880111694,UWB1.289,Ovary,Ovarian Carcinoma
SIDM00197,SCH772984,0.9927586913108826,3.9489827156066895,1.5395060777664185,0.4342788755893707,EW-18,Bone,Ewing's Sarcoma
SIDM00821,P22077,0.9417242407798767,3.0161337852478027,0.10917159914970398,0.1770910620689392,RCC-AB,Kidney,Kidney Carcinoma
SIDM00806,KRAS (G12C) Inhibitor-12,0.928621232509613,3.049482583999634,0.1888079196214676,0.11440378427505493,HOS,Bone,Osteosarcoma
SIDM00920,BDF00022089a,0.9366488456726074,3.266831636428833,-0.1448085755109787,0.6096207499504089,CAMA-1,Breast,Breast Carcinoma
SIDM01121,KU-55933,0.9298301935195923,3.1290781497955322,0.5714378356933594,0.2954344153404236,NCI-H69,Lung,Small Cell Lung Carcinoma
SIDM00562,Cytarabine,0.9553422331809998,3.1678075790405273,0.5909004807472229,-0.14309591054916382,MRK-nu-1,Breast,Breast Carcinoma
SIDM01106,ERK_2440,0.5602059364318848,3.3296940326690674,-1.4490437507629395,-0.38317975401878357,SK-MEL-24,Skin,Melanoma
SIDM00806,Sinularin,0.9695225954055786,3.1315040588378906,0.07114613801240921,0.43719977140426636,HOS,Bone,Osteosarcoma
SIDM00230,Vorinostat,0.3569808304309845,3.1361498832702637,-1.3045235872268677,-1.0246411561965942,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM01025,AZD4547,0.9330235123634338,2.948439598083496,-0.41658562421798706,0.21946081519126892,KYSE-520,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00929,CZC24832,0.9266031980514526,3.085146188735962,-0.5045275092124939,0.5124631524085999,CAL-78,Bone,Chondrosarcoma
SIDM00629,NU7441,0.7015836238861084,2.623006582260132,-0.5266143679618835,-0.42619967460632324,MDA-MB-436,Breast,Breast Carcinoma
SIDM00967,NU7441,0.8010666966438293,3.0801005363464355,-0.6450688242912292,-0.4154759347438812,OVCA420,Ovary,Ovarian Carcinoma
SIDM01037,Romidepsin,0.6049790382385254,2.8852875232696533,0.170607328414917,-0.655537486076355,JIMT-1,Breast,Breast Carcinoma
SIDM00389,UNC0638,0.9030356407165527,3.2535407543182373,-0.9687470197677612,0.19040454924106598,SU-DHL-10,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM01248,BPD-00008900,0.8115639686584473,2.5193283557891846,-0.1560569852590561,0.15957486629486084,CGTH-W-1,Thyroid,Thyroid Gland Carcinoma
SIDM00806,Erlotinib,0.9613707065582275,3.3609211444854736,0.46128323674201965,0.5571168661117554,HOS,Bone,Osteosarcoma
SIDM00507,BX795,0.7924495339393616,2.912797689437866,0.16960233449935913,-0.24208229780197144,COR-L321,Lung,Other Solid Cancers
SIDM00967,Taselisib,0.4288838803768158,3.244176149368286,-1.2354012727737427,-0.5022674798965454,OVCA420,Ovary,Ovarian Carcinoma
SIDM01144,POMHEX,0.7413839101791382,3.061490535736084,1.373249888420105,-0.3621280789375305,SNU-5,Stomach,Gastric Carcinoma
SIDM00380,WEHI-539,0.9650771617889404,3.3205716609954834,0.7175325751304626,0.31413936614990234,SKM-1,Haematopoietic and Lymphoid,Acute Myeloid Leukemia
SIDM00339,MN-64,0.9622916579246521,3.02810001373291,-0.4990614056587219,0.3383570909500122,LXF-289,Lung,Non-Small Cell Lung Carcinoma
SIDM00096,Vinblastine,-0.07277628779411316,3.739344835281372,-1.654395341873169,-1.6372177600860596,SR,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma
SIDM00966,JQ1,0.6570271849632263,2.855985641479492,0.1589081734418869,-0.7126888632774353,OVCA433,Ovary,Ovarian Carcinoma
SIDM00389,Podophyllotoxin bromide,0.4576452076435089,2.9525229930877686,-0.7498172521591187,-1.17538583278656,SU-DHL-10,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM01018,Ruxolitinib,0.8599955439567566,3.0606672763824463,-1.0081424713134766,0.12036534398794174,KM-H2,Haematopoietic and Lymphoid,Hodgkin's Lymphoma
SIDM00929,Nutlin-3a (-),0.8796533346176147,2.80761981010437,-0.18866124749183655,0.31550323963165283,CAL-78,Bone,Chondrosarcoma
SIDM00791,AZD5582,0.2590673565864563,3.583883285522461,-1.585860013961792,-0.6538628339767456,K-562,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00861,Teniposide,0.4473353326320648,2.7752339839935303,-0.4611213505268097,-0.9614730477333069,ES-2,Ovary,Ovarian Carcinoma
SIDM00386,Osimertinib,0.9716260433197021,3.524001121520996,0.5906153917312622,0.6733289957046509,MHH-ES-1,Bone,Ewing's Sarcoma
SIDM00140,AZD2014,0.8301579356193542,3.1020045280456543,0.5741279721260071,-0.2947813868522644,COLO-792,Skin,Melanoma
SIDM00081,VE821,0.917588472366333,2.9639761447906494,0.180781289935112,0.035663723945617676,SK-MEL-28,Skin,Melanoma
SIDM00618,PBD-288,0.9226861000061035,3.0845704078674316,-0.07189352065324783,0.49434712529182434,JHH-1,Liver,Hepatocellular Carcinoma
SIDM00651,PAK_5339,0.5963205695152283,2.6524205207824707,0.6026047468185425,-0.42987561225891113,NCI-H1155,Lung,Non-Small Cell Lung Carcinoma
SIDM00562,Pictilisib,0.4997750222682953,2.9782748222351074,-0.46359482407569885,-0.8239424824714661,MRK-nu-1,Breast,Breast Carcinoma
SIDM00079,BDP-00009066,0.9542701244354248,3.121372938156128,-0.33902794122695923,0.517699658870697,SK-OV-3,Ovary,Ovarian Carcinoma
SIDM00966,Doramapimod,0.9858534336090088,3.440298318862915,-1.2810676097869873,0.6381694078445435,OVCA433,Ovary,Ovarian Carcinoma
SIDM00956,Epirubicin,0.5639430284500122,2.8562629222869873,0.41083571314811707,-0.777068018913269,COLO-680N,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00140,Ulixertinib,0.8076770901679993,2.9995052814483643,-0.3653651177883148,-0.0971909761428833,COLO-792,Skin,Melanoma
SIDM01095,Leflunomide,0.7902188301086426,2.765927791595459,0.02149929106235504,-0.018533604219555855,SJRH30,Soft Tissue,Rhabdomyosarcoma
SIDM00121,Selumetinib,1.0231634378433228,3.70339035987854,1.035315752029419,0.43154197931289673,CCRF-CEM,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00210,VE821,0.8943284749984741,2.868939161300659,0.3491270840167999,0.07833843678236008,A2780,Ovary,Ovarian Carcinoma
SIDM00703,SB216763,1.036604642868042,3.337813377380371,0.24875929951667786,0.5258042812347412,NCI-H2110,Lung,Non-Small Cell Lung Carcinoma
SIDM01220,PD173074,0.8533331155776978,2.787216901779175,-0.30753621459007263,0.07302596420049667,LNZTA3WT4,Central Nervous System,Glioma
SIDM00502,5-azacytidine,0.5402863025665283,2.7223501205444336,-0.6474013924598694,-0.8533557057380676,A4-Fuk,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00739,RO-3306,0.9535730481147766,3.477998733520508,1.398076057434082,0.06014575809240341,NCI-H1734,Lung,Non-Small Cell Lung Carcinoma
SIDM00208,EPZ004777,0.9500223398208618,3.0893049240112305,-0.6083837151527405,0.5332042574882507,D-502MG,Central Nervous System,Glioblastoma
SIDM00922,YK-4-279,0.787077784538269,3.039482593536377,1.1501555442810059,-0.6229320764541626,Calu-3,Lung,Non-Small Cell Lung Carcinoma
SIDM00507,AGI-6780,0.9307267069816589,3.239109516143799,-0.24234730005264282,0.31946825981140137,COR-L321,Lung,Other Solid Cancers
SIDM00577,AZD1208,0.9494083523750305,3.3440303802490234,-1.0808786153793335,0.5925388336181641,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM00548,GNE-317,0.47601738572120667,2.954575538635254,0.7178587317466736,-0.9631881713867188,LK-2,Lung,Squamous Cell Lung Carcinoma
SIDM00140,Erlotinib,0.9474803805351257,3.2289605140686035,-0.041073985397815704,0.5161228775978088,COLO-792,Skin,Melanoma
SIDM00096,Romidepsin,0.7418199777603149,3.115523338317871,0.720373809337616,-0.2590966522693634,SR,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma
SIDM00213,AZD3759,1.0449422597885132,3.4601874351501465,0.38616523146629333,0.6856695413589478,FTC-133,Thyroid,Thyroid Gland Carcinoma
SIDM00130,NVP-ADW742,0.7387439012527466,2.966176986694336,-0.21217845380306244,-0.49894991517066956,CFPAC-1,Pancreas,Pancreatic Carcinoma
SIDM00746,MK-8776,0.9394303560256958,3.079390287399292,-0.22171550989151,0.17313538491725922,NCI-H1648,Lung,Non-Small Cell Lung Carcinoma
SIDM00396,Ulixertinib,0.659873366355896,3.1820454597473145,-1.2295838594436646,-0.39776599407196045,SIG-M5,Haematopoietic and Lymphoid,Acute Myeloid Leukemia
SIDM00405,Talazoparib,0.5343512892723083,3.1811399459838867,-1.0612648725509644,-0.7203237414360046,SU-DHL-4,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM01018,BDP-00009066,0.8484026789665222,2.7585084438323975,-0.43527939915657043,0.2111305296421051,KM-H2,Haematopoietic and Lymphoid,Hodgkin's Lymphoma
SIDM00233,729189,0.8617514967918396,2.777108669281006,-0.13846340775489807,0.2313363254070282,ATN-1,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00577,Avagacestat,0.9623895287513733,3.305988073348999,-0.24391302466392517,0.6775197386741638,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM00756,AZD8186,0.8822781443595886,3.043288469314575,0.09059376269578934,0.1160728707909584,NCI-H2009,Lung,Non-Small Cell Lung Carcinoma
SIDM00929,Uprosertib,0.8955976963043213,3.0179457664489746,0.8372101187705994,-0.04717829078435898,CAL-78,Bone,Chondrosarcoma
SIDM00690,Alpelisib,0.8598088026046753,3.405323028564453,-0.753713846206665,0.33790579438209534,JHU-029,Head and Neck,Head and Neck Carcinoma
SIDM01121,BDP-00009066,0.858664870262146,2.8642995357513428,0.14739112555980682,0.35383033752441406,NCI-H69,Lung,Small Cell Lung Carcinoma
SIDM01229,720427,0.8254940509796143,2.7830514907836914,-0.2067979872226715,0.3515111804008484,BE2-M17,Peripheral Nervous System,Neuroblastoma
SIDM00985,PFI3,1.0288997888565063,3.9141786098480225,0.8452517986297607,1.0404313802719116,BL-41,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00210,Tanespimycin,0.749843418598175,2.7577788829803467,0.2425137758255005,-0.44006821513175964,A2780,Ovary,Ovarian Carcinoma
SIDM00795,KRAS (G12C) Inhibitor-12,0.851355791091919,2.5945613384246826,0.008207586593925953,-0.09017670899629593,A375,Skin,Melanoma
SIDM00176,PLX-4720,0.9333796501159668,3.073483943939209,-0.12162420153617859,0.41636794805526733,CHSA8926,Bone,Chondrosarcoma
SIDM01217,Cediranib,0.8607713580131531,3.183483600616455,0.08002486079931259,0.23823966085910797,MY-M12,Haematopoietic and Lymphoid,Other Blood Cancers
SIDM00661,NU7441,0.6635258197784424,2.891629695892334,-0.9806885123252869,-0.6046117544174194,HT,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00577,WEHI-539,0.7023804187774658,3.174525260925293,-1.0940533876419067,-0.17735925316810608,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM00795,GSK591,0.8717652559280396,2.701659917831421,-0.40960657596588135,0.0483894981443882,A375,Skin,Melanoma
SIDM01173,Nutlin-3a (-),0.8703862428665161,2.889817476272583,-0.2591780722141266,0.4465932846069336,TE-441-T,Soft Tissue,Rhabdomyosarcoma
SIDM00477,Acetalax,0.6836668252944946,3.414625644683838,-1.6795257329940796,-0.08226393163204193,OE33,Esophagus,Esophageal Carcinoma
SIDM00374,Sorafenib,0.7108156681060791,3.1863186359405518,-1.1277992725372314,-0.2916845679283142,SLVL,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00499,PCI-34051,0.950281023979187,3.1737146377563477,-0.3793221414089203,0.41822579503059387,22RV1,Prostate,Prostate Carcinoma
SIDM01003,Entospletinib,1.0164027214050293,3.9081218242645264,1.4850316047668457,0.6224232316017151,KE-37,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM01025,GSK2578215A,0.9395369291305542,3.1576766967773438,-1.086125373840332,0.3429949879646301,KYSE-520,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM01095,Uprosertib,0.30727192759513855,3.3116538524627686,-1.7768980264663696,-0.7198814749717712,SJRH30,Soft Tissue,Rhabdomyosarcoma
SIDM00256,AZD3759,0.956444501876831,3.3291046619415283,-0.28421512246131897,0.551369845867157,NB14,Peripheral Nervous System,Neuroblastoma
SIDM00566,MG-132,0.3341357707977295,3.491581678390503,1.4872512817382812,-1.3350255489349365,OSC-19,Head and Neck,Oral Cavity Carcinoma
SIDM00995,PRT062607,0.8992546200752258,3.1540372371673584,0.05806626006960869,-0.2862238585948944,A431,Skin,Other Solid Cancers
SIDM00244,Elephantin,0.8511884212493896,2.7996766567230225,0.34499090909957886,0.03799348324537277,NB69,Peripheral Nervous System,Neuroblastoma
SIDM00126,LGK974,0.966285228729248,3.4001851081848145,0.6995800137519836,0.6479204297065735,K2,Skin,Melanoma
SIDM00651,CZC24832,0.9440357685089111,3.382612705230713,0.3975396156311035,0.7609780430793762,NCI-H1155,Lung,Non-Small Cell Lung Carcinoma
SIDM00119,GSK3337463A,0.9238362312316895,3.07542085647583,-0.4415622055530548,0.4463236927986145,EKVX,Lung,Non-Small Cell Lung Carcinoma
SIDM00756,Cisplatin,0.8677384853363037,2.936603307723999,-0.08537569642066956,-0.22952298820018768,NCI-H2009,Lung,Non-Small Cell Lung Carcinoma
SIDM00964,GSK2276186C,0.9591186046600342,3.0880887508392334,-0.26528695225715637,0.4923420250415802,BPH-1,Prostate,Non-Cancerous
SIDM00549,JNK Inhibitor VIII,1.065999150276184,3.6989448070526123,-0.4670742154121399,0.9030030965805054,LC4-1,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00555,Dactolisib,0.6473361253738403,2.8110270500183105,-0.549081563949585,-0.67091304063797,KS-1,Central Nervous System,Glioblastoma
SIDM01106,Palbociclib,0.985687255859375,3.2081503868103027,-0.13697992265224457,0.3058369755744934,SK-MEL-24,Skin,Melanoma
SIDM00795,Dactinomycin,0.8429129123687744,2.889706611633301,-0.9398016929626465,-0.3012937307357788,A375,Skin,Melanoma
SIDM00230,PRT062607,0.5598401427268982,3.3207879066467285,-1.4915682077407837,-0.6904493570327759,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM00967,Motesanib,1.0412520170211792,3.6424624919891357,-1.081412434577942,0.8653433322906494,OVCA420,Ovary,Ovarian Carcinoma
SIDM00376,Olaparib,0.8106085062026978,3.932154893875122,-2.1482272148132324,-0.4249382019042969,MHH-CALL-4,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00618,AZD4547,0.9737417101860046,3.1415185928344727,-0.127314954996109,0.37478959560394287,JHH-1,Liver,Hepatocellular Carcinoma
SIDM00832,KRAS (G12C) Inhibitor-12,1.0266250371932983,3.4951376914978027,0.8601897954940796,0.342605322599411,SW948,Large Intestine,Colorectal Carcinoma
SIDM00791,GSK1904529A,1.0191847085952759,3.462059259414673,-0.26364457607269287,0.1436503380537033,K-562,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00975,Tanespimycin,0.7478821277618408,2.771561861038208,0.016757812350988388,-0.444305419921875,WM278,Skin,Melanoma
SIDM00431,PBD-288,0.9139419794082642,3.0722174644470215,-0.09661353379487991,0.5220834612846375,MOLT-16,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00562,GSK591,0.9858385920524597,3.3136980533599854,0.2684915065765381,0.38761550188064575,MRK-nu-1,Breast,Breast Carcinoma
SIDM00506,GNE-317,0.7406714558601379,3.7075438499450684,1.9808372259140015,-0.4769750237464905,COR-L88,Lung,Small Cell Lung Carcinoma
SIDM01029,GSK2830371,0.9541020393371582,3.4261927604675293,0.6483322978019714,0.7730362415313721,KYSE-270,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00279,Cediranib,0.647086501121521,2.8653993606567383,-0.34478023648262024,-0.22038738429546356,ECC12,Stomach,Gastric Carcinoma
SIDM00505,alpha-lipoic acid,1.054757833480835,3.3879857063293457,0.17070002853870392,0.736564040184021,MIA-PaCa-2,Pancreas,Pancreatic Carcinoma
SIDM00929,Ibrutinib,0.9403914213180542,3.1400389671325684,0.4383198320865631,0.4857715964317322,CAL-78,Bone,Chondrosarcoma
SIDM00339,Lapatinib,0.793647289276123,3.084867000579834,-0.26789507269859314,-0.328243613243103,LXF-289,Lung,Non-Small Cell Lung Carcinoma
SIDM00499,GSK2578215A,0.9767549633979797,3.2163777351379395,0.11195451766252518,0.6444366574287415,22RV1,Prostate,Prostate Carcinoma
SIDM00507,Palbociclib,0.9448338747024536,3.3244845867156982,0.8221002221107483,0.3653828501701355,COR-L321,Lung,Other Solid Cancers
SIDM00549,5-azacytidine,0.5923062562942505,2.983783721923828,-0.6943337321281433,-0.5875071287155151,LC4-1,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00592,5-azacytidine,0.6314611434936523,2.841135025024414,-0.34876617789268494,-0.7249657511711121,HO-1-N-1,Head and Neck,Oral Cavity Carcinoma
SIDM00806,Nutlin-3a (-),0.9099658727645874,2.989793300628662,-0.3540327548980713,0.40176835656166077,HOS,Bone,Osteosarcoma
SIDM00821,KRAS (G12C) Inhibitor-12,0.929872989654541,3.002870798110962,0.1952759027481079,0.28484389185905457,RCC-AB,Kidney,Kidney Carcinoma
SIDM00469,VE821,0.9700005054473877,3.0990798473358154,0.2290710061788559,0.09578980505466461,PSN1,Pancreas,Pancreatic Carcinoma
SIDM01170,PRT062607,0.8460758328437805,2.9755709171295166,0.12315817177295685,-0.19240793585777283,TOV-112D,Ovary,Ovarian Carcinoma
SIDM01095,SB216763,0.9774443507194519,3.180166244506836,0.4458702504634857,0.527815043926239,SJRH30,Soft Tissue,Rhabdomyosarcoma
SIDM00395,LMB_AB2,0.8998608589172363,3.101682424545288,0.007177099119871855,0.49588724970817566,SIMA,Peripheral Nervous System,Neuroblastoma
SIDM00469,MG-132,0.1594720184803009,3.052257776260376,1.0226691961288452,-1.4358161687850952,PSN1,Pancreas,Pancreatic Carcinoma
SIDM00864,Fludarabine,0.7483292818069458,2.8624746799468994,-0.54811030626297,0.058396756649017334,DoTc2-4510,Cervix,Cervical Carcinoma
SIDM00539,Motesanib,1.0123403072357178,3.598281145095825,-0.2066754400730133,0.9973533153533936,ESO26,Esophagus,Esophageal Carcinoma
SIDM00675,Docetaxel,0.49178802967071533,3.503031015396118,1.4871340990066528,-1.3107831478118896,HCC38,Breast,Breast Carcinoma
SIDM00600,Mitoxantrone,0.6510747671127319,2.644378185272217,0.18141266703605652,-0.8172041773796082,IHH-4,Thyroid,Thyroid Gland Carcinoma
SIDM01106,CT7033-2,0.9668651223182678,3.1136865615844727,-0.5047844052314758,0.40711861848831177,SK-MEL-24,Skin,Melanoma
SIDM00548,Wee1 Inhibitor,0.6681028604507446,2.979362964630127,0.2889046370983124,-0.646736204624176,LK-2,Lung,Squamous Cell Lung Carcinoma
SIDM00577,Uprosertib,0.7904329299926758,2.8441476821899414,-0.2232600599527359,-0.17554989457130432,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM01031,N29087-69-1,0.9420023560523987,3.1165409088134766,-0.06999506801366806,0.4978414475917816,KYSE-150,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00254,RVX-208,0.9850923418998718,3.334092855453491,-0.5408372282981873,0.5310298204421997,NB5,Peripheral Nervous System,Neuroblastoma
SIDM01037,LMP744,0.5784886479377747,2.9915506839752197,0.9406282305717468,-1.0044652223587036,JIMT-1,Breast,Breast Carcinoma
SIDM00230,Acetalax,0.944661557674408,3.0973000526428223,-0.028482113033533096,0.040409475564956665,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM00901,THR-101,0.9825314283370972,3.226217031478882,-0.13285909593105316,0.5885331630706787,AN3-CA,Endometrium,Endometrial Carcinoma
SIDM00975,Vorinostat,0.5917205810546875,2.6662209033966064,0.07112147659063339,-0.5794282555580139,WM278,Skin,Melanoma
SIDM01265,Buparlisib,0.48407822847366333,2.8561673164367676,0.09716062992811203,-0.8624980449676514,MM1S,Haematopoietic and Lymphoid,Plasma Cell Myeloma
SIDM01173,Pictilisib,0.4217531383037567,2.9541642665863037,-0.8585235476493835,-0.9324948787689209,TE-441-T,Soft Tissue,Rhabdomyosarcoma
SIDM01127,Dinaciclib,0.48502403497695923,3.626070976257324,1.844035029411316,-1.139941930770874,NCI-H596,Lung,Non-Small Cell Lung Carcinoma
SIDM01052,AZD7762,0.42460915446281433,2.7919280529022217,0.46133241057395935,-0.9138374328613281,EFO-21,Ovary,Ovarian Carcinoma
SIDM00741,Romidepsin,0.5002179741859436,2.860682725906372,-0.830971896648407,-0.7922382950782776,NCI-H1694,Lung,Small Cell Lung Carcinoma
SIDM01106,AZD5363,0.7768892049789429,3.2114968299865723,-1.0661439895629883,-0.0779310017824173,SK-MEL-24,Skin,Melanoma
SIDM01003,Picolinici-acid,1.023290753364563,3.782907247543335,0.5553419589996338,1.0080019235610962,KE-37,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00176,PAK_5339,0.6662841439247131,2.7630631923675537,0.9221342206001282,-0.31390756368637085,CHSA8926,Bone,Chondrosarcoma
SIDM00803,I-BRD9,1.0124620199203491,3.3878934383392334,-0.8864434361457825,0.2853662669658661,769-P,Kidney,Kidney Carcinoma
SIDM01025,EHT-1864,0.8614542484283447,2.871626377105713,-0.385622501373291,0.18002387881278992,KYSE-520,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM00256,50869,0.890136182308197,3.0116524696350098,-0.17696064710617065,0.4335295557975769,NB14,Peripheral Nervous System,Neuroblastoma
SIDM01174,PCI-34051,0.9541398286819458,3.2340052127838135,0.7089585661888123,0.4379133880138397,SW756,Cervix,Cervical Carcinoma
SIDM00196,BPD-00008900,0.9274725317955017,3.1265480518341064,-0.2092207670211792,0.5013956427574158,EW-22,Bone,Ewing's Sarcoma
SIDM01100,A-366,0.9583395719528198,3.0977249145507812,-0.2604010999202728,0.4542085826396942,SK-N-DZ,Peripheral Nervous System,Neuroblastoma
SIDM01131,AZD5153,0.23144233226776123,3.2491040229797363,-0.9122347831726074,-1.2037434577941895,NCI-H82,Lung,Small Cell Lung Carcinoma
SIDM00196,OSI-027,0.6448862552642822,3.396979808807373,-1.3408515453338623,-0.2538280189037323,EW-22,Bone,Ewing's Sarcoma
SIDM00929,AZ960,0.7035017609596252,2.6886494159698486,0.4236038327217102,-0.6943715810775757,CAL-78,Bone,Chondrosarcoma
SIDM01199,AZD6738,0.8358023166656494,3.240615129470825,1.2771189212799072,-0.13090573251247406,SNU-423,Liver,Hepatocellular Carcinoma
SIDM00405,AZD5582,0.5282784104347229,3.1968045234680176,-1.0303934812545776,-0.34425294399261475,SU-DHL-4,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM01079,N27922-53-1,0.9777922034263611,3.1679069995880127,-0.0063611953519284725,0.5399314761161804,SH-4,Skin,Melanoma
SIDM00300,VX-11e,0.8301486968994141,3.061370372772217,0.003762673819437623,-0.006563286762684584,LC-1-sq,Lung,Squamous Cell Lung Carcinoma
SIDM00323,729189,0.9455938935279846,3.3488314151763916,0.0938282161951065,0.5960097312927246,TK,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00898,POMHEX,0.7354795336723328,3.2269814014434814,1.2359535694122314,-0.3269822299480438,AU565,Breast,Breast Carcinoma
SIDM00976,GDC0810,0.9597926139831543,3.113370180130005,-0.16897335648536682,0.5455673336982727,WM1552C,Skin,Melanoma
SIDM00898,Bortezomib,0.7349851131439209,3.2915399074554443,1.2464793920516968,-0.4615793228149414,AU565,Breast,Breast Carcinoma
SIDM00966,Sorafenib,0.7917784452438354,2.8424556255340576,-0.165947824716568,0.0966978669166565,OVCA433,Ovary,Ovarian Carcinoma
